ArticleId,Text,Category
1801,microsoft makes anti-piracy move microsoft says it is clamping down on people running pirated versions of its windows operating system by restricting their access to security features.  the windows genuine advantage scheme means people will have to prove their software is genuine from mid-2005. it will still allow those with unauthorised copies to get some crucial security fixes via automatic updates  but their options would be  limited . microsoft releases regular security updates to its software to protect pcs. either pcs detect updates automatically or users manually download fixes through microsoft s site. those running pirated windows programs would not have access to other downloads and  add-ons  that the software giant offers.  people who try to manually download security patches will have to let microsoft run an automated checking procedure on their computer or give an identification number.  microsoft s regular patches which it releases for newly-found security flaws are important because they stop worms  viruses and other threats penetrating pcs. some security experts are concerned that restricting access to such patches could mean a rise in such attacks and threats  with more pcs left unprotected. but graham cluley  senior consultant at security firm sophos  told the bbc news website that it was a positive decision.  it sounds like their decision to allow critical security patches to remain available to both legitimate and illegitimate users of windows is good news for everyone who uses the net   he said. windows genuine advantage was first introduced as a pilot scheme in september 2004 for english-language versions of windows.  microsoft s windows operating system is heavily exploited by virus writers because it is so widespread and they are constantly seeking out new security loopholes to take advantage of. the company is trying to tackle security threats whilst cracking down on pirated software at the same time. software piracy has cost the company billions  it says. the company announced earlier in january that it was releasing security tools to clean up pcs harbouring viruses and spyware  which 90% of pcs are infected with. the virus-fighting program  updated monthly  is a precursor to microsoft s dedicated anti-virus software. last year it introduced the windows xp counterfeit project  a uk-based pilot scheme  which ran from november to december. the scheme meant that anyone with pre-installed copies of the operating system in pcs bought before november could replace counterfeit versions of windows xp with legal ones for free. it is also increasing efforts to squash software piracy in china  norway and the czech republic  where pirated software is a huge problem  by offering discounts on legitimate software to users of pirated copies windows.  china in particular is a problem  with piracy estimated at 92%   said mr cluley.,tech
1409,media gadgets get moving pocket-sized devices that let people carry around video and images are set to have a big year in 2005  according to industry experts.  last year saw the emergence of portable media players  such as the windows-based creative zen portable media player  the samsung yepp  the iriver pmc-100  and the archos av400 series among others. but this year  they are set to get smarter and more connected  to allow people to find more video to watch on them. archos launched its latest range of its linux-based portable media devices at the consumer electronics show in las vegas on friday. dubbed the pocket media assistant pma430  it crucially has wi-fi capability built-in for the first time.  consumers are showing a great thirst for devices that store all their media in one place for anywhere access   said henri crohas  chief of archos.  and now those consumers can stay connected and productive at the same time.  archos said the focus for the device is to be the second gadget in people s pockets  after the mobile.  unlike windows-based players  the archos av400 series devices have always been able to record from any video source  such as tvs  as well as playback. the content put onto the devices is copy protected so cannot then be swapped to another device.  recording is perhaps a crucial functionality for those who have not seen the point of portable video if there is not a lot of video to watch on it. and wi-fi connectivity opens up the possibility of content delivery via a high-speed wireless link. archos also announced that it would open up the software development kit to linux developers so that more applications could be created for the device. microsoft also made some announcements in the portable media arena at ces  primarily for us consumers though. it has agreed a content deal with personal video recorder company tivo  which bill gates also showcased in his keynote speech at ces. the tivo to go service means that us consumers will be able to take any programmes they record on their tivos and transfer it for free to watch on any of the windows-based portable media players or smartphones. it also said it had launched a service with mtv to let people watch comedy central  vh1 and country music tv on its devices. and a service is launching with msn to provide people with shortened versions of news  entertainment and other video on a subscription basis for download via the pc onto the portable devices. but the ability to record directly from tv  vcr  and digital cable and satellite boxes  which windows-based devices do not offer  certainly gives people more content to watch on the go too.  the increased capability of these devices  and the content deals that are being done  may go some way to persuading people to use them. recent research by jupiter suggested that people would prefer a device that was dedicated to music. only 13% of europeans wanted to watch video while on the move. more seemed interested in spending their cash on music-only devices.   this year  we are ready for an explosion of portable media   microsoft s mike coleman told the bbc news website.  we are very bullish about it. the fact that i can put photos on here too and share them is super-cool to the consumer   he added. the fact that europeans are far larger public transport users than americans is one reason why portable media will take off in the coming year too. there is a burgeoning market there for commuters to watch news and other programmes on their way to work. although microsoft s content distribution deals are for the us market at the moment  talks were  always on-going  with european content suppliers to offer similar services. various rights management issues have to be ironed out first however. but that does not prevent people from finding ways to create their own content to share online and swap on portable devices  particularly via those which are wi-fi enabled. the possibility is open for non-professional makers of video and audio to take advantage of the growing portable media market to distribute their work. ces  which runs from 6 to 9 january  showcases more than 50 000 new gadgets that will be hitting the shelves in 2005.,tech
865,uk gets official virus alert site a rapid alerting service that tells home computer users about serious internet security problems is being launched by the uk government.  the service  it safe  will issue warnings about damaging viruses  software vulnerabilities and weaknesses on devices such as mobile phones. alerts tell people how the threats affect them and what they can do to avoid trouble and protect themselves. the service will be free and those who sign up can get e-mail or text alerts. the scheme is aimed at home users and small businesses. the government estimates it will issue security alerts about six to 10 times a year  based on previous experience of virus outbreaks.  there is a clear need for easy-to-understand and simple independent advice for non-technically minded people who use computers either at home or at work   said home office minister hazel blears.  the purpose of this new government service is to ensure computer users are aware of the risks involved and how to deal with them easily and effectively without causing alarm.  those signing up will only be told about the most serious security threats that have the potential to affect millions of people.  full-time staff are being employed to comb through the many hundreds of alerts issued each year by computer security firms to spot which ones have the potential to catch out a large number of people between alerts the service will occasionally send messages giving people advice about safe ways to use their computers and phones.  it safe will take our technical expertise and use it to help home users understand the risks and keep their computer systems  mobile phones and a range of related consumer electronic items  safe   said roger cumming  director of the national infrastructure security coordination centre (niscc).  the niscc  which is running the service  also stressed that those signing up would still need to use anti-virus software  firewalls  and software updates to stay secure. warnings about security problems will tell people what the problem is  how it affects them and what they can do to avoid trouble. alerts will not be issued unless users can do something to protect themselves against the threat. this might include downloading an update from an anti-virus vendor or updating software to close loopholes and fix vulnerabilities. however no software patches or programs will actually be dispensed through the site. the alerts will tell people how to go about getting hold of patches from security firms. the niscc spokesman said the site and alerting service would stay in existence for as long as there were security bugs on home computers and other gadgets.  government statistics show that more than half of all uk households own a home computer. it was estimated that almost 13 million of these were able to access the internet in 2004. the launch comes as the number of viruses and other malicious programs in existence is reaching unprecedented numbers. in september 2004  the number of malicious programs circulating topped the 100 000 mark. some fear that this figure could hit 150 000 by september 2005. the creation of the national alert service follows similar efforts in the netherlands and us. the national alerting service for the netherlands (aka de waarschuwingsdienst) and the us national cyber alerting service also tell citizens of serious security threats.,tech
1993,us peer-to-peer pirates convicted the first convictions for piracy over peer-to-peer networks have been handed down in the us.  new yorker william trowbridge and texan michael chicoine have pleaded guilty to charges that they infringed copyright by illegally sharing music  movies and software. the two men faced charges following raids in august on suspected pirates by the fbi. the pair face jail terms of up to five years and a $250 000 (£130 000) fine.  in a statement the us department of justice said the two men operated the central hubs in a piracy community organised across the direct connect peer-to-peer network. the piracy group called itself the underground network and membership of it demanded that users share between one and 100 gigabytes of files. direct connect allows users to set themselves up as central servers that act as co-ordinating spots for sharers. users would swap files  such as films and music  by exchanging data over the network. during its investigation fbi agents reportedly downloaded 84 movies  40 software programs  13 games and 178  sound recordings  from the five hubs that made up the larger piracy group. the raids were organised under the umbrella of operation digital gridlock which was aimed at fighting  criminal copyright theft on peer-to-peer networks . in total  six raids were carried out in august. five were on the homes of suspected copyright thieves and one on a net service firm. the department of justice said that both men pleaded guilty to one count of conspiracy to commit felony copyright infringement. they also pleaded guilty to acting for commercial advantage. the two men are due to be sentenced on 29 april.,tech
919,intel unveils laser breakthrough intel has unveiled research that could mean data is soon being moved around chips at the speed of light.  scientists at intel have overcome a fundamental problem that before now has prevented silicon being used to generate and amplify laser light. the breakthrough should make it easier to interconnect data networks with the chips that process the information. the intel researchers said products exploiting the breakthrough should appear by the end of the decade.   we ve overcome a fundamental limit   said dr mario paniccia  director of intel s photonics technology lab. writing in the journal nature  dr paniccia - and colleagues haisheng rong  richard jones  ansheng liu  oded cohen  dani hak and alexander fang - show how they have made a continuous laser from the same material used to make computer processors. currently  says dr paniccia  telecommunications equipment that amplifies the laser light that travels down fibre optic cables is very expensive because of the exotic materials  such as gallium arsenide  used to make it.  telecommunications firms and chip makers would prefer to use silicon for these light-moving elements because it is cheap and many of the problems of using it in high-volume manufacturing have been solved.  we re trying to take our silicon competency in manufacturing and apply it to new areas   said dr paniccia. while work has been done to make some of the components that can move light around  before now silicon has not successfully been used to generate or amplify the laser light pulses used to send data over long distances. this is despite the fact that silicon is a much better amplifier of light pulses than the form of the material used in fibre optic cables. this improved amplification is due to the crystalline structure of the silicon used to make computer chips. dr paniccia said that the structure of silicon meant that when laser light passed through it  some colliding photons rip electrons off the atoms within the material.  it creates a cloud of electrons sitting in the silicon and that absorbs all the light   he said. but the intel researchers have found a way to suck away these errant electrons and turn silicon into a material that can both generate and amplify laser light. even better  the laser light produced in this way can  with the help of easy-to-make filters  be tuned across a very wide range of frequencies. semi-conductor lasers made before now have only produced light in a narrow frequency ranges. the result could be the close integration of the fibre optic cables that carry data as light with the computer chips that process it. dr paniccia said the work was the one of several steps needed if silicon was to be used to make components that could carry and process light in the form of data pulses.  it s a technical validation that it can work   he said.,tech
21,security warning over  fbi virus  the us federal bureau of investigation is warning that a computer virus is being spread via e-mails that purport to be from the fbi.  the e-mails show that they have come from an fbi.gov address and tell recipients that they have accessed illegal websites. the messages warn that their internet use has been monitored by the fbi s internet fraud complaint center. an attachment in the e-mail contains the virus  the fbi said. the message asks recipients to click on the attachment and answer some questions about their internet use. but rather than being a questionnaire  the attachment contains a virus that infects the recipient s computer  according to the agency. it is not clear what the virus does once it has infected a computer. users are warned never to open attachment from unsolicited e-mails or from people they do not know.   recipients of this or similar solicitations should know that the fbi does not engage in the practice of sending unsolicited e-mails to the public in this manner   the fbi said in a statement. the bureau is investigating the phoney e-mails. the agency earlier this month shut down fbi.gov accounts  used to communicate with the public  because of a security breach. a spokeswoman said the two incidents appear to be unrelated.,tech
441,lasers help bridge network gaps an indian telecommunications firm has turned to lasers to help it overcome the problems of setting up voice and data networks in the country.  tata teleservices is using the lasers to make the link between customers  offices and its own core network. the laser bridges work across distances up to 4km and can be set up much faster than cable connections. in 12 months the lasers have helped the firm set up networks in more than 700 locations.   in this particular geography getting permission to dig the ground and lay the pipes is a bit of a task   said mr r. sridharan  vice president of networks at tata.  heavy traffic and the layout under the ground mean that digging is uniquely difficult   he said. in some locations  he said  permission to dig up roads and lay cables was impossible to get. he said it was far easier to secure permission for putting networking hardware on roofs. this has led chennai-based tata to turn to equipment that uses lasers to make the final mile leap between tata s core network and the premises of customers. the lightpointe laser bridges work over distances of up to 4km and are being used to route both voice and data from businesses on to the backbone of the network. the hardware works in pairs and beam data through the air in the form of laser pulses.  the laser bridges can route data at speeds up to 1.25gbps (2 000 times faster than a 512kbps broadband connection) but tata is running its hardware at more modest speeds of 1-2mbps. the lasers are also ideal for india because of its climate.  it s particularly suitable as the rain rate is a little low and it s hardly ever foggy   he said. in places where rain is heavy and fog is common laser links can struggle to maintain good connection speeds. the laser links also take far less time to set up and get working  said mr sridharan.  once we get the other permissions  normal time period for set up is a few hours   he said. by contrast  he said  digging up roads and laying cables can take weeks or months. this speed of set up has helped tata with its aggressive expansion plans. just over 12 months ago the firm had customers in only about 70 towns and cities. but by the end of march the firm hopes to reach more than 1 000.  speed is very important because of the pace of competition   said mr sridharan.,tech
618,rivals of the £400 apple... the mac mini is the cheapest apple computer ever. but though it is cheap for a mac how does it compare to pcs that cost about the same amount  dot.life tries to find out if you can you get more for your money if you stick with the beige box.      an extremely small computer that is designed to bring the macintosh to the masses.  apple offer a less powerful mac mini for £339 but the £399 models has a 1.4ghz power pc chip  80 gigabyte hard drive  combined cd burner/dvd player. it comes equipped with usb and firewire ports for peripheral connections  ethernet port for broadband  a port for standard video output and an audio/headphone jack.the machine comes with mac os x  the apple operating system  the software suite ilife  which includes itunes  iphoto  imovie  idvd and garageband.  a monitor  keyboard or mouse. there is also no built-in support for wireless technology or any speakers. the lack of a dvd burner is an omission in the age of backing-up important software. wireless and a dvd burner can be added at extra cost.  apple are targeting people who already have a main computer and want to upgrade - especially pc users who have used an apple ipod.  compact and stylish  the mac mini would not look out of place in any home. apple computers are famously user friendly and offer much better network security  which means fewer viruses. the package of software that comes with the machine is the best money can buy.  the mac mini is just a box. if you don t already have a monitor etc  adding them to the package sees the value for money begin to dwindle. macs don t offer the upgrade flexibility of a pc and the machine s specifications lack the horse power for tasks such as high-end video editing or games.   the mac mini puts the macintosh within the reach of everyone   an apple spokesman said.  it will bring more customers to the platform  especially pc users and owners.     an entry-level machine designed for basic home use.  a 2.6ghz intel celeron chip  40 gigabyte hard drive  256mb  combined cd burner/dvd player. it comes equipped with a 17 inch monitor  keyboard and mouse. the machine has 6 usb ports and an ethernet port for broadband connection. there s also a port for standard video output. the machine comes with windows xp home edition. it provides basic home tools such as a media player and word processor.  a dvd burner  or any wireless components built in. wireless and a dvd burner can be added at extra cost.  homes and small offices  including those looking to add a low cost second computer.  cost is the clear advantage. the dell provides enough power and software for basic gaming and internet surfing. it s easily upgradeable so a bigger hard drive  better sound and graphics cards can be added.  the dell is hardly stylish and the hard drive is on the small size for anyone wanting to store photos or a decent sized digital music collection.   this machine is for small businesses and for people who want a second computer for basic home use  perhaps in a kids bedroom   a spokesman for dell said.  i think we offer better value once you realise all the extras needed for the mac mini.     a desktop computer that pc pro magazine dubbed best performer in a group test of machines that cost only £399 (£469 including vat).  a good basic pc that  according to pc pro  has  superb upgrade potential . for your money you get a 1.8ghz amd sempron processor  512mb of ram  120gb hard drive  dvd writer  16-inch monitor  mouse  keyboard and windows xp2  much more than the basics. it cannot handle 3d graphics and has no firewire slots.  those on a limited budget who want a machine they can add to and improve as their cash allows.  it s cheap and has plenty of room to improve but that could end up making it expensive in the long run. it s a good basic workhorse.  it s not pretty and has a monitor rather than a flat-panel display. some of the upgrades offered by jal to the basic model are pricey. you might find that you want to chop and change quite quickly.  nick ross  deputy labs editor at pc pro  said the important point about buying a cheap and cheerful pc is the upgrade path. interest has switched from processor power to graphics and sound cards as that s what makes the difference in games.  even manufacturers are not going to be marketing machines as faster   he said   they ll emphasise the different features.     a computer built from bits you buy and put together yourself.  a surprisingly good pc sporting an amd athlon xp 2500 processor  512 megabytes ram  a graphics card with 128 ram on board plus tv out  a 40 gb hard drive  cd-writer and dvd player  windows xp home.  anything else. you re building it so you have to buy all the software you want to install and do your own trouble-shooting and tech support. building your own machine is easier than it used to be but you need to read specifications carefully to make sure all parts work together.  experienced and keen pc users. building your own pc  or upgrading the one you have  is a great way to improve your understanding of how it all works.  it s cheap  you can specify exactly what you want and you get the thrill of putting it together yourself. and a bigger thrill if everything works as it should.  once it s built you won t be able to do much with it until you start buying software for it. if it starts to go wrong it might take a lot of fixing. as gavin cox of the excellent buildyourown.org.uk website put it:  it will be tough to obtain/build a pc to ever be as compact and charming as the mac mini.    performance-wise  it s not  cutting edge  and is barely entry-level by today s market  but up against the mac mini  i believe it will hold its own and even pull a few more tricks   says gavin cox. the good news is that the machine is eminently expandable. by contrast  says mr cox  the mac mini is almost disposable.,tech
1039,apple makes blogs reveal sources apple has won its legal fight to make three bloggers reveal who told them about unreleased products.  the bid to unmask the employees leaking information was launched in december 2004 following online articles about apple s asteroid product. now apple has won the right to see e-mail records from the three bloggers to root out the culprit. a lawyer for the three bloggers said the ruling set a dangerous precedent that could harm all news reporters.  apple s lawsuit accused anonymous people of stealing trade secrets about the asteroid music product and leaking them to the powerpage  apple insider and think secret websites. all three are apple fan sites that obsessively watch the iconic firm for information about future products. apple is notoriously secretive about upcoming products which gives any snippets of information about what it is working on all the more value. the lawsuit to reveal the names of the leakers was filed against the power page and apple insider sites.  the separate legal fight with think secret has yet to be resolved. in the ruling handed down this week by santa clara county superior court judge james kleinberg  apple can now get its hands on e-mail records from the bloggers  net providers. in making his ruling  judge kleinberg said that laws covering the divulging of trade secrets outweighed considerations of public interest. california has so-called  shield  laws which protect journalists from prosecution if what they are writing about can be shown to be in the public interest. the judge wrote:  ...it is not surprising that hundreds of thousands of  hits  on a website about apple have and will happen. but an interested public is not the same as the public interest . judge kleinberg said the question of whether the bloggers were journalists or not did not apply because laws governing the right to keep trade secrets confidential covered journalists  too. the electronic frontier foundation  which is acting as legal counsel for power page and apple insider  said the ruling had potentially wide implications.  anyone who reports on companies or the trade press should be concerned about this ruling   said eff lawyer kurt opsahl. mr opsahl said the eff was planning to appeal against the ruling because the bloggers were journalists and us federal laws stop net firms handing over copies of e-mail messages if the owner of that account does not give their consent.,tech
1394,viewers to be able to shape tv imagine editing titanic down to watch just your favourite bits or cutting out the slushier moments of star wars to leave you with a bare bones action-fest.  manipulating your favourite films to make a more personalised movie is just the beginning of an ambitious new 7.5m euro (£5.1m) project funded by the european union. new media for a new millennium (nm2) will have as its endgame the development of a completely new media genre  which will allow audiences to create their own media worlds based on their specific interests or tastes. viewers will be able to participate in storylines  manipulate plots and even the sets and props of tv shows. bt is one of 13 partners involved in the project. it will be contributing software that was originally designed to spot anomalies in cctv pictures. the software uses content recognition algorithms. the three-year project will work on seven productions as it develops a set of software tools that will allow viewers to edit content to their needs.  one of the productions will be a experimental television show where the plot will be driven by text messages from the tv audience.  participants will text selected words which will impact how the characters in the drama interact. it is being developed in finland and will be shown to finnish tv audiences. another team will work on the bbc s big budget drama of mervyn peake s gothic fantasy gormenghast. it will be re-engineered to allow people to choose a variety of edited versions.  the bbc is allowing us access to the material so that we can prove the technology and the principles   explained dr doug williams of bt  who will be nm2 s technical project manager.  the tv at the moment is a relatively dumb box which receives signals. this project is about teaching the machine to look at content like lego blocks that can be reassembled to make perfect sense   he said.  at the moment we have interactive gaming and a limited form of interactive tv which usually means allowing audiences to vote on shows. we are hoping to occupy the space in-between   he added.  nm2 s co-ordinator peter stollenmayer explained that the new genre would radically alter the role of the audience.   viewers will be able to interact directly with the medium and influence what they see and hear according to their personal tastes and wishes   he said.  media users will no longer be passive viewers but become active engagers.  it will also be important that the tools are sophisticated enough to obey the complex rules of cinematography and editing said john wyver  from tv producer illuminations television limited  which is also involved in the project.  it s not just a matter of stringing together the romantic or action portions of a production   said mr wyver.  the tool has to know which bits fit together both visually  by observing the time-honoured rules that go in editing  and in terms of the story.   only then will the personalised version both make sense and be aesthetically pleasing   he added. mr wyver is planning a production entitled the golden age  about renaissance art. it will allow viewers to create a so-called media world based on their own specific areas of interest such as poetry  music and architecture. other productions that the nm2 team will make range from news  documentaries to a romantic comedy drama.,tech
254,first look at playstation 3 chip some details of the chip inside sony s playstation 3 have been revealed.  sony  ibm and toshiba have released limited data about the so-called cell chip that will be able to carry out trillions of calculations per second. the chip will be made of several different processing cores that work on tasks together. the playstation 3 is expected in 2006 but developers are expecting to get prototypes early next year to tune games that will appear on it at launch.  the three firms have been working on the chip since 2001 but before now few details have been released about how it might function. in a joint statement the three firms gave hints about how the chip will work but fuller details will be released in february next year at the international solid state circuits conference in san francisco.  the three firms claim that the cell chip will be up to 10 times more powerful than existing processors. when put inside powerful computer servers  the cell consortium expects it to be capable of handling 16 trillion floating point operations  or calculations  every second. the chip has also been refined to be able to handle the detailed graphics common in games and the data demands of films and broadband media. ibm said it would start producing the chip in early 2005 at manufacturing plants in the us. the first machines off the line using the cell processor will be computer workstations and servers. a working version of the ps3 is due to be shown off in may 2005 but a full launch of the next generation console is not expected to start until 2006. as well as being inside the playstation 3  the chip will also be used inside high-definition tvs and powerful computers.  in the future  all forms of digital content will be converged and fused onto the broadband network   said ken kutaragi  chief operating officer of sony.  current pc architecture is nearing its limits.,tech
2171,games win for blu-ray dvd format the next-generation dvd format blu-ray is winning more supporters than its rival  according to its backers.  blu-ray  backed by 100 firms including sony  is competing against toshiba and nec-backed hd-dvd to be the format of choice for future films and games. the blu-ray association said on thursday that games giants electronic arts and vivendi would both support its dvd format. the next generation of dvds will hold high-definition video and sound. this offers incredible 3d-like quality of pictures which major hollywood studios and games publishers are extremely keen to exploit in the coming year. in a separate press conference at the consumer electronics show in las vegas  toshiba announced that dvd players for its technology would be on the market by the end of 2005.   as we move from standard definition video images to high-definition images  we have a much greater need for storage   richard doherty  from panasonic s hollywood laboratories  one of the pioneers of blu-ray  told the bbc news website.  so by utilising blue laser-based technology we can make an optical laser disc that can hold six times as much as today s dvd.  a blu-ray disc will be able to store 50gb of high-quality data  while toshiba s hd-dvd will hold 30gb. mr doherty added that it was making sure the discs could satisfy all high-definition needs  including the ability to record onto the dvds and smaller discs to fit into camcorders. both toshiba and blu-ray are hopeful that the emerging dvd format war  akin to the betamax and vhs fight in the 1980s  can be resolved over the next year when next-generation dvd players start to come out. when players do come out  they will be able to play standard dvds too  which is good news for those who have huge libraries of current dvds.  but the support from vivendi and electronics arts is a big boost to blu-ray in the battle for supremacy.  gaming is a $20 billion industry worldwide  so is as crucial as the film industry in terms of money to be made.  the technical requirement for game development today demands more advanced optical-disc technologies   said michael heilmann  chief technology officer for vivendi universal.  blu-ray offers the capacity  performance and high-speed internet connectivity to take us into the future of gaming.  ea  a leading games developer and publisher  added that the delivery of high-definition games of the future was vital and blu-ray had the capacity  functionality and interactivity needed for the kinds of projects it was planning. sony recently announced it would be using the technology in its next generation of playstations. mr doherty said gamers were  ravenous  for high-quality graphics and technology for the next generation of titles.  gamers  especially those working on pcs  are always focused on more capacity to deliver textures  deeper levels  for delivering higher-resolution playback.   he added:  the focus for games moving forward is on increased immersion.   gaming companies really like to focus on creating a world which involves creating complicated 3d models and textures and increasing the resolution  increasing the frame rate - all of these are part of getting a more immersive experience.  fitting these models on current dvd technologies means compressing the graphics so much that much of this quality is lost. as games move to more photo-real capability  the current technology is limiting.  they are thrilled at the advanced capacity to start to build these immersive environments   said mr doherty. currently  graphics-intensive pc games also require multiple discs for installation. high-definition dvds will cut down on that need. likewise  consoles rely on single discs  so dvds that can hold six times more data mean much better  high-resolution games. blu-ray has already won backing from major hollywood studios  such as mgm studios  disney  and buena vista  as well as top technology firms like dell  lg  samsung and phillips amongst others. while toshiba s hd-dvd technology has won backing from paramount  universal and warner bros.  the real world benefits (of hd-dvd) are apparent and obvious   said jim cardwell  president of warner home video. mr cardwell added that rapid time to market and dependability were significant factors in choosing to go with hd-dvd. both formats are courting microsoft to be the format of choice for the next generation xbox  but discussions are still on-going. next generation dvds will also be able to store images and other data. ces is the largest consumer electronics show in the world  and runs from 6 to 9 january.,tech
1336,musicians  upbeat  about the net musicians are embracing the internet as a way of reaching new fans and selling more music  a survey has found.  the study by us researchers  pew internet  suggests musicians do not agree with the tactics adopted by the music industry against file-sharing. while most considered file-sharing as illegal  many disagreed with the lawsuits launched against downloaders.  even successful artists don t think the lawsuits will benefit musicians   said report author mary madden.  for part of the study  pew internet conducted an online survey of 2 755 musicians  songwriters and music publishers via musician membership organisations between march and april 2004.  they ranged from full-time  successful musicians to artists struggling to make a living from their music.  we looked at more of the independent musicians  rather than the rockstars of this industry but that reflects more accurately the state of the music industry   ms madden told the bbc news website.  we always hear the views of successful artists like the britneys of the world but the less successful artists rarely get represented.  the survey found that musicians were overwhelming positive about the internet  rather than seeing it as just a threat to their livelihood. almost all of them used the net for ideas and inspiration  with nine out of 10 going online to promote  advertise and post their music on the web. more than 80% offered free samples online  while two-thirds sold their music via the net. independent musicians  in particular  saw the internet as a way to get around the need to land a record contract and reach fans directly.  musicians are embracing the internet enthusiastically   said ms madden.  they are using the internet to gain inspiration  sell it online  tracking royalties  learning about copyright.   perhaps surprisingly  opinions about online file-sharing were diverse and not as clear cut as those of the record industry.  through the recording industry association of america (riaa)  it has pursued an aggressive campaign through the courts to sue people suspected of sharing copyrighted music. but the report suggests this campaign does not have the wholehearted backing of musicians in the us. it found that most artists saw file-sharing as both good and bad  though most agreed that it should be illegal.  free downloading has killed opportunities for new bands to break without major funding and backing   said one musician quoted by the report.  it s hard to keep making records if they don t pay for themselves through sales.  however 60% said they did not think the lawsuits against song swappers would benefit musicians and songwriters. many suggested that rather than fighting file-sharing  the music industry needed to recognise the changes it has brought and embrace it.  both successful and struggling musicians were more likely to say that the internet has made it possible for them to make more money from their music  rather than make it harder for them to protect their material from piracy   said ms madden.,tech
590,broadband fuels online change fast web access is encouraging more people to express themselves online  research suggests.  a quarter of broadband users in britain regularly upload content and have personal sites  according to a report by uk think-tank demos. it said that having an always-on  fast connection is changing the way people use the internet. more than five million households in the uk have broadband and that number is growing fast.  the demos report looked at the impact of broadband on people s net habits. it found that more than half of those with broadband logged on to the web before breakfast. one in five even admitted to getting up in the middle of the night to browse the web.  more significantly  argues the report  broadband is encouraging people to take a more active role online. it found that one in five post something on the net everyday  ranging from comments or opinions on sites to uploading photographs.  broadband is putting the  me  in media as it shifts power from institutions and into the hands of the individual   said john craig  co-author of the demos report.  from self-diagnosis to online education  broadband creates social innovation that moves the debate beyond simple questions of access and speed.  the demos report  entitled broadband britain: the end of asymmetry   was commissioned by net provider aol.  broadband is moving the perception of the internet as a piece of technology to an integral part of home life in the uk   said karen thomson  chief executive of aol uk   with many people spending time on their computers as automatically as they might switch on the television or radio.  according to analysts nielsen//netratings  more than 50% of the 22.8 million uk net users regularly accessing the web from home each month are logging on at high speed they spend twice as long online than people on dial-up connections  viewing an average of 1 444 pages per month. the popularity of fast net access is growing  partly fuelled by fierce competition over prices and services.,tech
2032,hi-tech posters guide commuters interactive posters are helping londoners get around the city during the festive season.  when interrogated with a mobile phone  the posters pass on a number that people can call to get information about the safest route home. sited at busy underground stations  the posters are fitted with an infra-red port that can beam information directly to a handset. the posters are part of transport for london s safe travel at night campaign.  the campaign is intended to help londoners  especially women  avoid trouble on the way home. in particular it aims to cut the number of sexual assaults by drivers of unlicensed minicabs. nigel marson  head of group marketing at transport for london (tfl)  said the posters were useful because they work outside the mobile phone networks.  they can work in previously inaccessible areas such as underground stations which is obviously a huge advantage in a campaign of this sort   he said.  the posters will automatically beam information to any phone equipped with an ir port that is held close to the glowing red icon on the poster.  we started with infra-red because there are a huge number ir phones out there   said rachel harker  spokeswoman for hypertag which makes the technology fitted to the posters.  it s a well established technology.  hypertag is also now making a poster that uses short-range bluetooth radio technology to swap data. although the hypertags in the posters only pass on a phone number  ms harker said they can pass on almost any form of data including images  ring tones and video clips. she said that there are no figures for how many people are using the posters but a previous campaign run for a cosmetics firm racked up 12 500 interactions.  before we ran a campaign there was a big question mark of:  if we build it will they come    she said.  now we know that  yes  they will.  the tfl campaign using the posters will run until boxing day.,tech
